6.25878e+00 6.92216e+00 7.36965e+00 7.81709e+00 8.04701e+00 8.26450e+00 8.49406e+00 8.71186e+00 8.71186e+00 8.71186e+00 8.71186e+00 8.71186e+00 8.94112e+00 8.94112e+00
5.11840e+00 5.35105e+00 5.79698e+00 5.79698e+00 5.79698e+00 5.35105e+00 5.35105e+00 5.35105e+00 5.35105e+00 5.56510e+00 5.04085e+00 4.86459e+00 4.67156e+00 4.67156e+00
4.44575e+00 4.21176e+00 4.00118e+00 4.00118e+00 4.00118e+00 4.00118e+00 4.00118e+00 4.00118e+00 4.00118e+00 4.00118e+00 4.00118e+00 4.00118e+00 4.00118e+00 4.00118e+00
3.98721e+00 3.98721e+00 3.98721e+00 3.98721e+00 3.98721e+00 3.98721e+00 3.98721e+00 3.98721e+00 3.98721e+00 3.98721e+00 3.98721e+00 3.98721e+00 3.98721e+00 3.98721e+00
3.97146e+00 3.97146e+00 3.53019e+00 3.53019e+00 3.53019e+00 3.53019e+00 3.53019e+00 3.53019e+00 3.53019e+00 3.53019e+00 3.53019e+00 3.53019e+00 3.53019e+00 3.53019e+00
3.51465e+00 3.51465e+00 3.51465e+00 3.51465e+00 3.51465e+00 3.51465e+00 3.51465e+00 3.51465e+00 3.51465e+00 3.51465e+00 3.51465e+00 3.51465e+00 3.51465e+00 3.51465e+00
