7.15290e+00 8.26450e+00 9.15920e+00 9.83523e+00 1.07293e+01 1.11764e+01 1.18428e+01 1.25176e+01 1.29646e+01 1.36315e+01 1.38587e+01 1.43058e+01 1.47528e+01 1.51999e+01
8.02658e+00 8.91842e+00 9.81027e+00 1.07021e+01 1.11480e+01 1.18127e+01 1.24858e+01 1.29317e+01 1.33776e+01 1.38236e+01 1.42695e+01 1.44890e+01 1.47154e+01 1.51613e+01
8.44693e+00 9.33608e+00 1.02252e+01 1.11144e+01 1.17770e+01 1.24481e+01 1.28927e+01 1.33373e+01 1.37818e+01 1.42264e+01 1.46710e+01 1.51156e+01 1.51156e+01 1.55601e+01
8.86047e+00 1.01895e+01 1.10756e+01 1.15186e+01 1.24047e+01 1.28477e+01 1.32907e+01 1.37337e+01 1.41768e+01 1.46198e+01 1.50628e+01 1.55058e+01 1.57242e+01 1.59488e+01
9.70801e+00 1.05906e+01 1.14731e+01 1.23557e+01 1.27969e+01 1.36795e+01 1.41207e+01 1.45620e+01 1.50033e+01 1.52207e+01 1.54446e+01 1.58858e+01 1.63271e+01 1.65448e+01
1.01046e+01 1.14226e+01 1.23013e+01 1.27406e+01 1.36193e+01 1.40586e+01 1.44979e+01 1.49373e+01 1.53766e+01 1.58159e+01 1.60326e+01 1.62553e+01 1.66946e+01 1.69114e+01
